Glue laminated lumber (Glulam) manufacturing,1493
Glue manufacturing,1915
Gluten manufacturing,1161
Glycerine manufacturing,1851
Glycol manufacturing n.e.c.,1812
Goat farming,199
Goat shearing,522
Go-kart venue operation,9131
"Go-kart, motorised, retailing",3912
Gold bullion production,804
Gold dredging,804
Gold mining,804
"Gold ore roasting and flotation extraction, including metallurgical hydro-extraction",804
Gold plating,2293
Gold refining,2139
Gold washing or sluicing,804
Goldsmithing,2591
Golf buggy manufacturing,2399
Golf club operation,9112
Golf course construction,3109
Golf course or practice range operation,9113
Golf instruction,8211
Golfing equipment retailing,4241
Goods wholesale broking n.e.c.,3800
Goose farming,171
Gooseberry growing,133
Government administration (defence),7600
Governor-General's unit operation,7510
Grader wholesaling,3411
"Grader, road, manufacturing",2462
Grain elevator operation,5301
Grain growing and sheep or beef cattle farming,145
Grain loader operation (water transport),5212
Grain offal manufacturing (for fodder; except from rice or rye),1192
Grain seed growing,149
Grain silo operation,5301
Grain storage service,5301
Granite quarrying,919
Granulated slag manufacturing,2090
Grape crushing,1140
Grape growing,131
Grape sundrying,131
Grapefruit growing,136
Graphic design service,6924
Graphite crucible or foundry accessory manufacturing,2029
Graphite mining,990
Graphite product manufacturing n.e.c.,2090
Gravimetric surveying service,6922
Grease gun manufacturing (except pneumatic or power operated),2299
Green sand mining,990
Greengrocery operation (retail),4122
Greeting card publishing (except internet),5419
Greeting card retailing,4279
Greeting card wholesaling,3736
Grinding oil manufacturing,1709
Grocery delivery service,5102
Grocery retailing,4110
Grocery supermarket operation,4110
Ground de-watering,3212
"Guard, wire, manufacturing",2291
Guided missile manufacturing,2394
Gum chemical manufacturing,1812
Gun club operation,9112
Gun cotton manufacturing,1892
Gun or rifle retailing,4241
"Gutter and spout, plastic, manufacturing",1912
Gutter cleaning,7311
"Guttering, aluminium, manufacturing",2223
"Guttering, metal, manufacturing (except aluminium)",2224
"Guttering, roof, installation or repair",3231
Gymnasia operation,9111
Gymnasium equipment retailing,4241
Gynaecology service,8512
Gypsum mining,990
Hair brush manufacturing,2599
"Hair drier, domestic electric, manufacturing",2449
Hair preparation manufacturing,1852
Hair restoration service (except hair transplant service),9511
Hair transplant service (by registered medical practitioner),8512
Hairdressing equipment wholesaling,3499
Hairdressing service,9511
Ham wholesaling,3602
"Ham, canned, manufacturing",1113
Hand tool manufacturing (except pneumatic or power operated),2299
Hand tool rental,6639
Hand tool wholesaling (including power operated),3339
"Hand tool, pneumatic or power operated, manufacturing",2463
"Handbag frame, metal, manufacturing",2299
Handbag manufacturing (including metal mesh handbags),1320
Handbag retailing,4259
Handkerchief manufacturing,1351
Hang glider manufacturing,2592
Harbour freight transport service,4810
Harbour sightseeing tour operation,5010
Harbour work construction (except buildings),3109
"Hard fibre floor covering manufacturing (including sisal, coir and grass mat manufacturing)",1331
Hardboard manufacturing,1494
Hardware retailing,4231
Hardwood wood chip manufacturing,1412
Harness manufacturing,1320
Harvester wholesaling,3411
Hat and cap manufacturing,1351
Hay or silage baling or pressing,529
Hazardous material removal,2922
Hazardous waste (except solid) collection service,2919
Hazardous waste treatment or disposal service,2921
"Hazardous waste, solid, collection service",2911
Headphone manufacturing,2429
Headstone manufacturing (except concrete),2090
Headwear manufacturing,1351
Health assessment service,8599
Health care service n.e.c.,8599
Health club operation,9111
Health food wholesaling,3609
Health insurance provision,6321
Health supplement manufacturing,1199
Hearing aid dispensing,8539
Hearing aid manufacturing,2412
Heat treating metal or metal products,2293
Heater (domestic) repair,9421
"Heater and demister, automotive, manufacturing",2313
"Heater, domestic, manufacturing",2449
Heating equipment installation (except industrial furnaces),3233
"Heating equipment, electric or gas, retailing",4221
Heating oil dealing (wholesaling),3321
Heating oil manufacturing,1701
Heavy machinery and equipment repair and maintenance,9429
Helicopter manufacturing or repairing,2394
Helicopter ride operation (for sightseeing),5010
Helium manufacturing,1811
"Helmet, fabric or leather, manufacturing",1351
Heraldry service,9539
Herb growing (outdoors),123
Herb growing (under cover),122
"Herb, processed, manufacturing",1199
Herbal drug manufacturing,1841
Herbalist service,8539
Herbarium operation,8921
Herbicide wholesaling,3323
Hide wholesaling,3319
High carbon tool steel manufacturing,2110
High commission operation (domestic government),7551
High commission operation (foreign government),7552
High speed steel manufacturing,2110
High-density safety equipment manufacturing (e.g. military helmets),1919
High-rise flat construction,3019
Hire car service (with driver),4623
"Historic or heritage place, site or house operation",8910
Hockey club operation,9112
Hoist or hoisting equipment manufacturing (except clothes hoists),2491
Holding company operation (viz. holding shares in subsidiary companies),6240
Holiday house and flat operation,4400
"Holloware, pressed or spun metal, manufacturing",2240
Home computing and keyboard skill instruction,8219
Home delivery service,5102
Home economics and personal management instruction,8219
Home for the disadvantaged operation n.e.c.,8609
Homoeopathic service,8539
Honey wholesaling,3609
"Honey, blended, manufacturing",1199
"Hook, wire, manufacturing",2291
"Hop extract, concentrated, manufacturing",1199
Hop growing,159
"Hopper, sheet metal, manufacturing",2240
Hormone manufacturing (except veterinary),1841
Horse agistment service,191
Horse breeding,191
Horse drawn vehicle manufacturing,2399
Horse float manufacturing,2312
Horse float retailing,3913
Horse float wholesaling,3503
Horse race course or track operation,9121
Horse riding school operation,8211
Horse shoe mass production,2210
Horticultural peat extraction,990
Horticultural plant variety right leasing,6640
"Hose, canvas, manufacturing",1333
"Hose, natural rubber, manufacturing, n.e.c.",1920
"Hose, plastic or composite, manufacturing",1919
Hosiery manufacturing,1340
Hosiery retailing,4251
Hosiery wholesaling,3712
Hospice operation,8609
Hospital (except psychiatric or veterinary hospitals),8401
Hospitality club operation,4530
Hot air balloon ride operation,5010
Hot rolling pipe and tube manufacturing,2122
"Hot water bottle, natural rubber, manufacturing",1920
Hot water system installation,3231
Hot water system wholesaling,3332
"Hot water system, domestic, manufacturing",2449
"Hot water urn, domestic, manufacturing",2449
Hotel bar operation,4520
Hotel operation,4400
House (except holiday house) renting or leasing,6711
"House construction, alteration or renovation",3011
House painting,3244
"House, prefabricated, assembly, erection or installation (on site)",3011
Houseboat rental,6619
"Household articles, wire, manufacturing",2291
Household insurance provision,6322
Household textile retailing,4214
Household undifferentiated goods-producing activities (for own use),9602
Household undifferentiated service-producing activities (for own use),9603
"Household, private, employing",9601
Hovercraft manufacturing,2399
Hovercraft operation,5010
Hull cleaning,2391
"Hull, boat building, manufacturing",1919
Human rights association operation,9559
Humic substance manufacturing,1831
Hunting club operation,9112
Hydrangea growing (outdoors),115
Hydrated lime manufacturing,2031
Hydraulic cement manufacturing,2031
Hydraulic cylinder manufacturing,2499
Hydraulic engineering consulting service,6923
Hydraulic equipment repair and maintenance,9429
Hydraulic fluid manufacturing,1709
Hydraulic lifting equipment and parts manufacturing,2491
"Hydraulic pump, fluid power, manufacturing",2451
Hydrochloric acid manufacturing,1813
Hydro-electricity generation,2612
Hydrofluoric acid manufacturing,1813
Hydrogen chloride gas manufacturing,1811
Hydrogen manufacturing,1811
Hydrogen peroxide manufacturing,1813
Hydrogen sulphide gas manufacturing,1811
"Hydrogen, fuelcell, hybrid or electric vehicle manufacturing",2311
Hydrographic surveying service,6922
Hydropathic service,8539
Hypochlorite-based bleach manufacturing,1851
Hypodermic needle or syringe manufacturing,2412
Hypophosphite manufacturing,1813
Ice cream cone or wafer manufacturing (factory based),1173
Ice cream manufacturing,1132
Ice cream wholesaling,3603
Ice manufacturing (except dry ice),1211
Ice or roller skating rink operation,9113
Ice retailing,4279
Icing sugar manufacturing,1181
Ignition coil manufacturing,2313
Ilmenite sand mining,805
"Image setting service, printing",1612
"Import agent, wholesaler",3800
Import documentation preparation service,5291
Inbound tour operator service,7220
Indoor climbing operation,9131
Industrial alcohol manufacturing,1812
Industrial brush wholesaling,3499
Industrial building construction,3020
Industrial design service,6923
Industrial diesel manufacturing,1701
Industrial gas manufacturing n.e.c.,1811
Industrial oil or fat wholesaling,3323
Industrial relations court operation,7540
Industrial research service,6910
Industrial salt manufacturing,1813
Industrial union operation,9552
Industrial waste (except solid) collection service,2919
"Industrial waste, solid, collection service",2911
Infants' clothing manufacturing,1351
Infants' milk-based formula and food manufacturing,1133
Infectious diseases hospital (including human quarantine stations),8401
Inflatable boat manufacturing,2392
Information technology training centre operation,8101
Ink manufacturing n.e.c.,1916
Ink retailing,4272
Inkjet ink manufacturing,1916
Inkjet printer wholesaling,3492
Inner spring mattress manufacturing,2513
Inner tube manufacturing,1914
Inorganic dye or pigment manufacturing,1813
Inorganic gas manufacturing,1811
Insect control service (except agricultural and forestry),7312
Insect repellent manufacturing,1832
Insecticide manufacturing,1832
Insecticide wholesaling,3323
Installation of television antennae or cable,3232
Installation of television satellite dish,3232
Institute of technology operation,8101
"Instruction in diet, exercise and lifestyle factors",8219
Instruction through Universities of the Third Age and Schools for Seniors,8219
"Insulating board, plaster, manufacturing",2032
Insulating material wholesaling,3339
"Insulation and cushioning material, polymer, manufacturing",1913
Insulation material installation,3239
"Insulation, glass fibre or mineral wool, manufacturing",2090
"Insulator, glass, manufacturing",2010
"Insulator, porcelain, manufacturing",2029
Insurance agency service,6420
Insurance broking service,6420
Insurance consultant service,6420
Insurance fund management service (on a commission or fee basis),6419
Insurance provision n.e.c.,6322
Integrated circuit manufacturing,2429
Intelligence service operation,7711
Intercom equipment manufacturing,2422
Interest group service n.e.c.,9559
Interior design service,6924
Intermediate school operation (NZ only),8021
Internal combustion engine wholesaling (except motor vehicle engines),3499
"International government organisation (United Nations, World Trade Organisation, e.t.c.) administration",7552
International sea freight transport service between domestic and international ports,4810
International telephone network operation (wired),5801
Internet access provision,5910
"Internet access service, on-line",5910
Internet and web design consulting service,7000
Internet art print publishing,5700
Internet atlas publishing,5700
Internet audio broadcasting,5700
Internet book publishing,5700
Internet directory publishing,5700
Internet encyclopaedia and dictionary publishing,5700
Internet gambling operation,9209
Internet greeting card publishing,5700
Internet journal publishing,5700
Internet magazine publishing,5700
Internet news publishing,5700
Internet periodical publishing,5700
Internet retailing,4310
Internet search portal operation,5910
Internet search web site operation,5910
Internet service provision (ISP),5910
Internet video broadcasting,5700
Interpretation service,6999
Interurban bus service,4621
Introductory agency operation,9539
Investment operation (own account; in predominantly financial assets; except superannuation funds),6240
Iron ore dressing or beneficiating,801
Iron ore mining,801
Iron pyrite mining,809
Iron sand mining,801
"Ironing or pressing machinery, industrial, manufacturing",2469
Irrigation equipment manufacturing,2461
Irrigation system construction,3109
Isobutane gas manufacturing,1811
Jack hammer manufacturing,2462
"Jacket, knitted, manufacturing",1340
Jacking equipment manufacturing,2491
Jade mining,990
"Jam manufacturing (including conserves, jellies or fruit spreads)",1140
Janitorial service (including transport equipment),7311
Japanning hides and skins,1320
"Jar, glass, manufacturing",2010
Jeans manufacturing,1351
Jelly crystal manufacturing,1199
"Jersey, knitted, manufacturing",1340
Jet boat building,2392
Jet fuel manufacturing,1701
Jetski part wholesaling,3499
Jetski wholesaling,3499
Jetty construction,3109
Jewellery design service,6924
Jewellery repair,9499
Jewellery retailing,4253
Jewellery wholesaling,3732
Joinery work on construction projects (on-site fabrication only),3242
"Joist, prefabricated steel, manufacturing",2221
Journal (including trade journal) publishing (except internet),5412
Journalistic service,9002
Joystick manufacturing,2421
Judicial authority operation (federal or state),7540
Juice bar operation,4512
"Juice extractor, fruit or vegetable, commercial, manufacturing",2469
Jute growing,159
Jute matting manufacturing,1331
Juvenile detention centre operation,7714
Kangaroo hunting,420
Kauri gum digging,301
Keno operation,9202
Kerosene heater wholesaling,3499
"Kerosene heater, domestic, manufacturing",2449
Kerosene manufacturing,1701
Kerosene retailing,4000
Kerosene wholesaling,3321
"Kettle or jug, electric, manufacturing",2449
Key duplicating,9499
Key manufacturing,2299
Keyboard manufacturing,2421
Keyboard wholesaling,3492
Kiln drying timber,1413
"Kindergarten, preschool, operation (except child minding centre)",8010
Kit assembling and packaging service,7320
"Kit set home, prefabricated metal, manufacturing",2222
"Kit set home, prefabricated wood, manufacturing",1491
"Kitchen appliance, electric, wholesaling",3494
Kitchenware retailing,4213
Kitchenware wholesaling,3733
"Kitchenware, glass, manufacturing",2010
Kiwifruit growing,132
Knife blank manufacturing,2299
"Knife, hand held, manufacturing (except power operated)",2299
Knitted fabric manufacturing,1340
"Knitting machine, industrial, manufacturing",2469
Krypton gas manufacturing,1811
Kumara growing (outdoors),123
Kyanite mining,990
"Label, printed cloth, manufacturing",1334
"Label, woven cloth, manufacturing",1334
Laboratory analytic instrument manufacturing,2419
Laboratory glassware manufacturing,2010
Laboratory instrument repair and maintenance,9422
"Laboratory operation (providing chemical, food, electrical engineering or other technical services)",6925
Labour on-hiring service,7212
Labour staffing service,7212
Labour supply service,7212
Lace wholesaling,3711
Laces manufacturing,1351
"Lacing, woven, manufacturing",1313
Lacquer manufacturing,1916
Lacquer retailing,4231
Lactic acid manufacturing,1812
Lactose manufacturing,1133
Lake colour manufacturing,1812
Lake construction,3109
Laminated sheet glass manufacturing,2010
Laminated veneer lumber (LVL) manufacturing,1493
Laminations of timber and non-timber materials manufacturing,1494
"Lamp, infra-red or ultra-violet, manufacturing",2432
Land clearing,3212
Land subdivision or development,3211
Land surveying service,6922
Landscape architectural service,6921
Landscape construction,3291
Lanolin manufacturing,1311
Lapidary work,2591
Laptop manufacturing,2421
Lard or tallow rendering,1111
"Lard, refined, manufacturing",1150
Laser printer wholesaling,3492
"Lathe, woodworking or metal working, manufacturing",2463
Laundry agency operation,9531
Laundry and dry-cleaning service,9531
Laundry detergent manufacturing,1851
"Laundry machinery, industrial, manufacturing",2469
Laundry operation,9531
Lavender growing,159
Law court operation,7540
Lawn bowls equipment manufacturing,2592
"Lawn care service (e.g. fertilising, seeding, spraying)",7313
Lawn construction,3291
Lawn mower manufacturing,2461
Lawn mower repair and maintenance,9429
Lawn mower retailing,4231
Lawn mower wholesaling,3411
Lawn mowing service,7313
Lawyers' association operation,9551
Lead ore mining,807
Lead paint abatement service,2922
Lead smelting or refining,2133
Leather clothing retailing,4251
Leather clothing wholesaling,3712
Leather good wholesaling (except clothing or footwear),3739
Leather goods retailing (except clothing and footwear),4259
Leather or leather substitute goods manufacturing n.e.c.,1320
"Leather packing, industrial, manufacturing",1320
Leather wholesaling,3319
Leather working machinery or equipment wholesaling,3419
Legal aid service,6931
Legal service,6931
Legation operation (domestic government),7551
Legation operation (foreign government),7552
Legislation enactment (central government),7510
Legislation enactment and enforcement (state government),7520
Lemon growing,136
Lending library operation,6010
"Letter box, metal, manufacturing",2239
Letter writing service,7292
Lettuce growing (under cover),122
Leucoxene sand mining,805
Levelling (construction sites),3212
Library operation (except motion picture stock footage and distribution),6010
Licensing and permit issuance,7720
Licorice manufacturing,1182
Life insurance provision,6310
Life jacket manufacturing,1333
Life reinsurance provision,6310
Life-saving club operation,9112
"Light fitting, electric, wholesaling",3494
"Light fittings, automotive, manufacturing",2313
"Light switch and plug, polymer, manufacturing",1912
Lighterage service,5219
Lignite mining,600
Lime manufacturing,2031
Limestone quarrying,919
Line fishing,413
Linen hire service,9531
Linen retailing,4214
Linen wholesaling,3711
Linoleum or linotile fixing,3243
Lip balm manufacturing,1852
Lipstick manufacturing,1852
Liquefied gas wholesaling (except liquefied petroleum gas),3323
Liquefied natural gas manufacturing,1811
Liquefied petroleum gas (LPG) manufacturing (in conjunction with petroleum refining),1701
Liquefied petroleum gas (LPG) wholesaling (in bulk or in containers),3321
Liquefied petroleum gas distribution through mains system,2700
Liquefied petroleum gas reforming for distribution through mains system,2700
Liqueur manufacturing,1213
"Liquid ice cream, soft serve or milk shake mix manufacturing",1133
Liquid waste collection service,2919
Liquid waste haulage service (local),2919
Lithium mineral mining,990
Livestock agent,3800
Livestock dipping,529
Livestock drafting or droving,529
Livestock raising n.e.c.,199
Livestock wholesaling,3319
"Livestock yarding equipment, metal, manufacturing",2299
Local government administration (except justice),7530
Local telephone network operation (wired),5801
Lock manufacturing,2299
Lock retailing,4231
Lock wholesaling,3339
Locksmith service,7712
Locomotive manufacturing,2393
Log haulage service (road),4610
Log sawmilling,1411
Loganberry growing,133
Logging,302
Long distance telephone network operation (wired),5801
Loquat growing,139
Lottery agency operation,9202
Lottery operation,9202
Loudspeaker manufacturing,2429
Lounge suite manufacturing,2511
"LPG, automotive, retailing",4000
Lubricating machinery or equipment wholesaling,3499
Lubricating oil and grease manufacturing,1709
Lubricating oil or grease retailing,4000
Lucerne cube manufacturing,1192
Lucerne growing,159
Lucerne meal manufacturing,1192
Luggage repair,9499
Luggage retailing,4259
Luggage wholesaling,3739
Lupin growing,149
Macadamia nut growing,139
"Machine attachment, part or accessory wholesaling",3419
"Machine belting, leather or leather substitute, manufacturing",1320
"Machine guard, sheet metal, manufacturing",2240
Machine knife or blades manufacturing,2299
"Machine screw, metal, manufacturing",2292
Machine tool attachment or parts manufacturing n.e.c.,2463
Machine tool repair and maintenance,9429
Machine tool wholesaling,3419
Machinery and equipment wholesaling n.e.c.,3499
Machinery or equipment manufacturing n.e.c.,2499
Magazine publishing (except internet),5412
Magazine retailing,4244
Magazine wholesaling,3735
Magnesite mining,990
Magnet manufacturing,2439
Magnetic resonance imaging (except medical) equipment manufacturing,2419
Magnetic resonance imaging (medical) equipment manufacturing,2412
Mail service,5101
Mailbox rental service,5101
Mailing list publishing (except internet),5414
Maintenance of plants and shrubs in buildings,7313
Maize growing,149
Make-up service,9511
Malt extract manufacturing,1161
Malt manufacturing,1161
Malted milk powder manufacturing,1133
Management consulting service,6962
Mandarin growing,136
Manganese ore mining,809
Mango growing,139
"Manhole cover, concrete, manufacturing",2034
Manufacturers' association operation,9551
Manufacturer's sales agent,3800
Manufacturing and selling bread from the same premises (non-factory based),1174
Manufacturing and selling other bakery products from the same premises (non-factory based),1174
Manufacturing n.e.c.,2599
Map preparation service,6922
Map retailing,4279
Marble quarrying,919
Margarine manufacturing,1150
Margarine wholesaling,3609
Marine accessory retailing n.e.c.,4245
Marine conversion of automotive engines,2319
Marine engine manufacturing (except diesel inboard engines 37kW brake power and over),2499
Marine engine wholesaling,3499
Marine engineering consulting service,6923
Marine equipment wholesaling n.e.c.,3499
Marine jet unit manufacturing,2499
Marine oil wholesaling,3323
Marine water fishery product gathering,419
Market research service,6950
Marriage celebrant service,9539
Marriage guidance service,8790
Marshmallow manufacturing,1182
Martial arts club operation,9112
Martial arts school operation,8211
Marzipan manufacturing,1182
Mascara manufacturing,1852
"Masonry anchor, metal, manufacturing",2292
Massage parlour operation,9534
"Mast, aluminium, manufacturing",2299
Match manufacturing,1892
Match wholesaling,3323
Material handling equipment repair and maintenance,9429
Material handling equipment wholesaling,3499
Materials handling engineering consulting service,6923
Materials recovery station operation,2922
Materials separating and sorting operation,2922
Materials strength testing service,6925
Maternity hospital,8401
Mathematical instrument wholesaling,3491
Matriculation college operation (except combined primary/secondary school),8022
"Mattress protector, natural rubber, manufacturing",1920
Mattress retailing,4211
Mattress support manufacturing,2513
"Mattress support, woven wire, link mesh or wire spring, manufacturing (except upholstered)",2299
Mattress wholesaling,3731
"Mattress, plastic, rubber, latex or sponge, manufacturing",2513
"Mattress, upholstered, manufacturing",2513
Mausoleum operation,9520
Mead manufacturing,1214
Measuring equipment repair and maintenance,9422
Measuring instrument manufacturing,2419
Meat extract or essence manufacturing,1111
"Meat manufacturing (except bacon, ham and poultry)",1111
Meat meal wholesaling,3319
Meat or bone meal manufacturing (except fish or poultry meal),1111
Meat packing (except poultry),1111
Meat speciality manufacturing,1113
Meat wholesaling (except canned),3602
"Meat, canned, manufacturing (except poultry, bacon, ham and corned meat)",1111
"Meat, dehydrated, manufacturing (except poultry)",1111
"Meat, fresh, retailing",4121
"Meat, frozen, manufacturing (except poultry)",1111
Mechanical engineering consulting service,6923
Medal manufacturing,2591
Medical and surgical equipment repair and maintenance,9422
Medical association operation,9551
Medical diagnostic apparatus manufacturing,2412
Medical equipment manufacturing,2412
Medical equipment wholesaling,3491
Medical laboratory service,8520
Medical research service,6910
Medical ultrasound equipment manufacturing,2412
Medicinal capsule manufacturing,1841
Medicinal chemical manufacturing,1841
Medicinal gas manufacturing,1811
Medicinal ointment manufacturing,1841
Medicine manufacturing (except veterinary),1841
Medicine wholesaling,3720
Medium density fibreboard (MDF) manufacturing,1494
Melamine formaldehyde manufacturing,1821
Melon growing (outdoors),123
Memorial garden (i.e. burial place) operation,9520
Men's and boys' wear manufacturing,1351
Mercantile credit reporting service,7293
Merchandising consulting service,6962
Merchant banking operation,6229
Merry-go-round operation,9131
Messenger service,5102
Metal barrel/skip hiring and waste collection service,2911
Metal coating n.e.c.,2293
"Metal container, metal, manufacturing n.e.c.",2239
Metal furniture manufacturing n.e.c.,2512
Metal moulding machinery manufacturing,2463
Metal polishing or finishing,2293
Metal roof fixing,3223
Metal scrap wholesaling,3322
Metal silo erection,3224
Metal storage tank erection,3224
Metal vat or tank manufacturing,2231
Metal wall cladding fixing to buildings,3299
Metallic ore mining n.e.c.,809
Metallic ore wholesaling,3322
Metalworking machinery manufacturing n.e.c.,2463
Metalworking machinery wholesaling,3419
Meteorological instrument manufacturing n.e.c.,2419
Meteorological instrument repair and maintenance,9422
Meteorological service,6999
"Meter box, concrete, manufacturing",2034
Methane manufacturing,1811
Methanol manufacturing,1812
Methyl cellulose manufacturing,1829
Methylated spirit wholesaling,3323
Methylstyrene manufacturing,1829
Metropolitan bus service,4622
Metropolitan charter bus service,4622
Metropolitan rail passenger service,4720
Mica mining,990
Mica product manufacturing,2090
Microfiche or microfilm recording and imaging service,5921
Microphone manufacturing,2429
Microscope manufacturing,2411
"Microwave oven, domestic, manufacturing",2441
"Microwave oven, domestic, repair",9421
Midwifery service,8539
"Milk and coffee mixtures, condensed or concentrated, manufacturing",1133
Milk powder manufacturing,1133
Milk processing machinery or equipment wholesaling,3419
Milk vending,4310
Milk wholesaling (except canned),3603
"Milk, dried, condensed or concentrated, wholesaling",3609
"Milk, low fat, manufacturing",1131
"Milk, pasteurised, manufacturing",1131
Millet growing,149
Millinery retailing,4251
Millinery wholesaling,3712
"Milling machine, metalworking, manufacturing",2463
Mine reclamation activities,2922
Mine site construction n.e.c.,3109
Mine timber hewing (forest),302
Mineral earths wholesaling,3322
"Mineral earths, ground, manufacturing",2090
Mineral exploration,1012
Mineral exploration right on-leasing,6640
Mineral pigment mining n.e.c.,990
Mineral sand mining,805
Mineral turpentine manufacturing,1709
Mineral turpentine retailing,4231
Mineral turpentine wholesaling,3339
Mineral water manufacturing,1211
Mineral water supply from the ground,2811
Mineral wholesaling n.e.c.,3322
Mineral wool manufacturing,2090
Mineral wool product manufacturing,2090
Mini-golf centre operation,9131
Mining association operation,9551
Mining draining and pumping service,1090
Mining engineering consulting service,6923
Mining machinery and equipment repair and maintenance,9429
Mining machinery manufacturing,2462
Mining machinery or equipment wholesaling,3419
Mining machinery rental (without operator),6631
Mining surveying service,6922
Mirror manufacturing,2010
Missionary society operation,9540
Mixed meat and vegetable manufacturing,1140
Mobile food retailing (except takeaway food),4310
Mobile food van operation,4512
Mobile home retailing,3913
Mobile library operation,6010
Mobile phone accessory wholesaling,3493
Mobile phone battery wholesaling,3493
Mobile phone retailing,4221
Mobile phone wholesaling,3493
Mobile platform rental,6631
Mobile telecommunications network operation,5802
Modem manufacturing,2422
Modem retailing,4221
Modem wholesaling,3493
Molasses manufacturing,1181
"Mollusc wholesaling (including processed, except canned)",3604
"Mollusc, processed, manufacturing (including shelled)",1120
Molybdenite mining,809
Molybdenum metal powder or flake manufacturing,2139
Monastery operation (except schools),9540
Monazite sand mining,805
Money changing service (non-bank),6419
Money market dealing,6229
Monorail operation,4720
Monument making (except concrete),2090
"Monument or grave marker, concrete, manufacturing",2034
Morphine manufacturing,1841
"Mortar, dry mix, manufacturing",2033
Mortgage insurance provision,6322
Mortician service,9520
Mosaic work on construction projects,3243
Mosque operation,9540
Motel operation,4400
Motion picture and video distribution,5512
Motion picture film archive operation,6010
Motion picture film reproducing,5514
Motion picture leasing,5512
Motion picture library operation (stock footage),5512
Motion picture or video editing service,5514
Motion picture production,5511
"Motion picture production, special effects",5514
Motion picture screening,5513
Motion picture theatre operation,5513
Motor car manufacturing,2311
"Motor cycle accessory, new, wholesaling",3504
Motor cycle dismantling,3505
Motor cycle manufacturing,2399
Motor cycle or scooter parts or accessory retailing,3921
Motor cycle or scooter repair,9419
Motor cycle or scooter retailing,3912
Motor cycle or scooter tyre and tube retailing,3922
"Motor cycle part, new, wholesaling",3504
Motor cycle rental,6619
Motor cycle wholesaling,3503
Motor home rental,6619
Motor oil manufacturing,1709
Motor racing track or speedway operation,9113
Motor spirit manufacturing,1701
Motor vehicle accessory retailing,3921
"Motor vehicle accessory, new, wholesaling",3504
"Motor vehicle and boat parts, fibreglass, manufacturing",1919
Motor vehicle assembling,2311
Motor vehicle converting,2312
Motor vehicle cover manufacturing,1333
Motor vehicle dismantling,3505
Motor vehicle engine manufacturing,2311
Motor vehicle insurance provision,6322
Motor vehicle number plate manufacturing,2240
"Motor vehicle part, new, wholesaling",3504
Motor vehicle parts retailing,3921
Motor vehicle testing,7720
Motor vehicle tyre manufacturing,1914
"Motor, electric, wholesaling",3494
"Motorboat, inboard and outboard, building",2392
Motorhome wholesaling,3503
Motorised minibike retailing,3912
Mould making machinery manufacturing,2463
Moulded cast iron pipe or tube manufacturing,2121
Moulded paper pulp product (e.g. egg trays or cartons) manufacturing,1529
Moulding machine manufacturing n.e.c.,2469
"Moulding, concrete, manufacturing",2034
"Moulding, plaster, manufacturing",2032
Mowing equipment manufacturing,2461
Muffler manufacturing,2319
Muffler repair (automotive),9419
Museum operation n.e.c.,8910
Mushroom spawn growing,121
Music archive operation,6010
Music book (bound sheet music) publishing,5521
Music book publishing,5521
Music bowl operation,9003
Music copyright buying and selling,5521
Music publishing,5521
Music school operation,8212
Musical comedy company operation,9001
Musical instrument manufacturing,2599
Musical instrument retailing,4279
Musical instrument tuning and repair,9499
Musical instrument wholesaling,3739
Musical productions,9001
Musicians,9002
Mussel farming (longline),201
Mustard growing,159
Mutton bird catching,420
Mutual fund operation (except fund management on a commission or fee basis),6240
Nail care service,9511
Nail manufacturing,2291
Nail polish preparation manufacturing,1852
Nail retailing,4231
Naphthalene manufacturing,1709
Narrow fabrics wholesaling,3711
Nashi pear growing,134
National or state/territory park or reserve operation,8922
National sporting association or league,9114
Native orchid gathering,301
Natural gas distribution through mains system,2700
Natural gas exploration,1011
Natural gas extraction,700
Natural history and science museum operation,8910
Naturopathic service,8539
Nautical instrument manufacturing,2419
Naval architecture service,6923
Navigation equipment wholesaling,3491
Navigation instrument (including radar and sonar) repair and maintenance,9422
Navigation service (water transport),5219
Navigational systems and equipment manufacturing,2419
Nectarine growing,135
Neon gas manufacturing,1811
Neon sign manufacturing,2432
Net manufacturing n.e.c.,1332
Netball club operation,9112
Netball court or stadium operation,9113
"Netting, textile wholesaling",3711
"Netting, textile, manufacturing",1332
Neurology service,8512
New car retailing,3911
New car wholesaling,3501
News collection service,6020
Newsletter publishing (except internet),5412
Newspaper publishing (except internet),5411
Newspaper retailing,4244
Newspaper wholesaling,3735
Newsprint manufacturing,1510
Nickel ore mining,806
Nickel oxide production in association with nickel smelting,2139
Nickel plating,2293
Nickel smelting or refining,2139
Night club operation,4520
Night soil collection service,2911
Night watchman service,7712
Nitric acid manufacturing,1813
Nitrite manufacturing,1813
Nitrogen (gas and liquid) manufacturing,1811
Nitrogenous fertiliser material manufacturing,1831
Nitrous oxide manufacturing,1811
"Noil, wool, manufacturing",1311
Nominee service,6419
Non-alcoholic drinks retailing,4129
Non-cellulose fibre or filament manufacturing n.e.c.,1829
Non-cellulose resin manufacturing,1821
Non-depository financing,6230
Non-depository home lending operation,6230
Non-depository money lending operation,6230
Non-destructive testing service,6925
Non-ferrous alloy manufacturing n.e.c.,2139
"Non-ferrous cable, wire or strip manufacturing",2431
Non-ferrous metal n.e.c. from waste material recovering,2139
